,LOAN_ID,PBAL_BEG_PERIOD,PRNCP_PAID,INT_PAID,FEE_PAID,DUE_AMT,RECEIVED_AMT,PERIOD_END_LSTAT,PBAL_END_PERIOD,MOB,CO,COAMT,VINTAGE,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,disbursement_method,RECEIVED_D_dummy,VINTAGE_dummy,emp_title_dummy,emp_length_dummy,desc_dummy,title_dummy,mths_since_last_delinq_dummy,mths_since_last_record_dummy,revol_util_dummy,last_pymnt_d_dummy,mths_since_last_major_derog_dummy,tot_coll_amt_dummy,tot_cur_bal_dummy,open_acc_6m_dummy,open_act_il_dummy,open_il_12m_dummy,open_il_24m_dummy,mths_since_rcnt_il_dummy,total_bal_il_dummy,il_util_dummy,open_rv_12m_dummy,open_rv_24m_dummy,max_bal_bc_dummy,all_util_dummy,total_rev_hi_lim_dummy,inq_fi_dummy,total_cu_tl_dummy,inq_last_12m_dummy,acc_open_past_24mths_dummy,avg_cur_bal_dummy,bc_open_to_buy_dummy,bc_util_dummy,mo_sin_old_il_acct_dummy,mo_sin_old_rev_tl_op_dummy,mo_sin_rcnt_rev_tl_op_dummy,mo_sin_rcnt_tl_dummy,mort_acc_dummy,mths_since_recent_bc_dummy,mths_since_recent_bc_dlq_dummy,mths_since_recent_inq_dummy,mths_since_recent_revol_delinq_dummy,num_accts_ever_120_pd_dummy,num_actv_bc_tl_dummy,num_actv_rev_tl_dummy,num_bc_sats_dummy,num_bc_tl_dummy,num_il_tl_dummy,num_op_rev_tl_dummy,num_rev_accts_dummy,num_rev_tl_bal_gt_0_dummy,num_sats_dummy,num_tl_120dpd_2m_dummy,num_tl_30dpd_dummy,num_tl_90g_dpd_24m_dummy,num_tl_op_past_12m_dummy,pct_tl_nvr_dlq_dummy,percent_bc_gt_75_dummy,tot_hi_cred_lim_dummy,total_bal_ex_mort_dummy,total_bc_limit_dummy,total_il_high_credit_limit_dummy,revol_bal_joint_dummy,sec_app_fico_range_low_dummy,sec_app_fico_range_high_dummy,sec_app_earliest_cr_line_dummy,sec_app_inq_last_6mths_dummy,sec_app_mort_acc_dummy,sec_app_open_acc_dummy,sec_app_revol_util_dummy,sec_app_open_act_il_dummy,sec_app_num_rev_accts_dummy,sec_app_chargeoff_within_12_mths_dummy,sec_app_collections_12_mths_ex_med_dummy,sec_app_mths_since_last_major_derog_dummy,zip_code_dummy,addr_state_dummy,ecl_issue,last_loan_status
31,56121,4635.311983,220.0906877,25.06931231,0,245.16,245.16,Current,4415.221295,17,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Current
32,56121,4415.221295,221.2810115,23.87898851,0,245.16,245.16,Current,4193.940284,18,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Current
33,56121,4193.940284,222.477773,22.68222704,0,245.16,245.16,Current,3971.462511,19,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Current
34,56121,3971.462511,223.6810069,21.47899308,0,245.16,245.16,Current,3747.781504,20,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Current
35,56121,3747.781504,224.8907484,20.26925163,0,245.16,245.16,Current,3522.890755,21,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Current
36,56121,3522.890755,0,0,0,247.71,0,Late (16-30 days),3522.890755,22,0,0,16Q1,8000,8000,8000,36,6.49%,245.16,A,A2,Maintenance ,10+ years,MORTGAGE,65000,Not Verified,n,home_improvement,Home improvement,10.84,0,705,709,0,,42,5,1,3012,35.40%,11,w,3522.89,3522.89,5145.48,5145.48,4477.11,668.37,0,0,0,659,655,0,,1,Individual,0,0,74131,0,2,0,1,15,17290,73,0,1,1569,63,8500,2,0,1,3,14826,5488,35.4,0,0,166,35,16,12,3,16,,3,,0,2,2,2,2,5,2,3,2,5,0,0,0,1,100,0,1,0,87102,20302,8500,23822,,,,,,,,,,,,,,Cash,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,Late (16-30 days)
37,56705,11000,263.3075,125.1525,0,388.46,388.46,Current,10736.6925,1,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
38,56705,10736.6925,265.5070349,89.38296506,0,354.89,354.89,Current,10471.18547,2,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
39,56705,10471.18547,267.717381,87.172619,0,354.89,354.89,Current,10203.46808,3,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
40,56705,10203.46808,269.9461282,84.9438718,0,354.89,354.89,Current,9933.521956,4,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
41,56705,9933.521956,272.1934297,82.69657028,0,354.89,354.89,Current,9661.328526,5,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
42,56705,9661.328526,274.45944,80.43055998,0,354.89,354.89,Current,9386.869086,6,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
43,56705,9386.869086,276.7443149,78.14568514,0,354.89,354.89,Current,9110.124771,7,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
44,56705,9110.124771,279.0482113,75.84178872,0,354.89,354.89,Current,8831.07656,8,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
45,56705,8831.07656,281.3712876,73.51871236,0,354.89,354.89,Current,8549.705272,9,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
46,56705,8549.705272,283.7137036,71.17629639,0,354.89,354.89,Current,8265.991569,10,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
47,56705,8265.991569,286.0756202,68.81437981,0,354.89,354.89,Current,7979.915949,11,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
48,56705,7979.915949,293.4571997,66.43280027,0,354.89,359.89,Current,7686.458749,12,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
49,56705,7686.458749,290.8974559,63.99254408,0,354.89,354.89,Current,7395.561293,13,0,0,15Q4,11000,11000,11000,36,9.99%,354.89,B,B3,Academic Admin,10+ years,MORTGAGE,33500,Source Verified,n,debt_consolidation,Debt consolidation,18.38,0,700,704,0,,,11,0,10403,44.30%,23,w,4031.3,4031.3,8543.72,8543.72,6968.7,1575.02,0,0,0,714,710,0,,1,Individual,0,0,72096,,,,,,,,,,,,23500,,,,4,6554,4288,66.2,0,0,216,183,13,10,0,18,,14,,0,3,6,4,6,10,9,13,6,11,0,0,0,1,100,50,0,0,85580,72096,12700,62080,,,,,,,,,,,,,,Cash,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,Current
